"('Date', '')","('Close', 'NVDA')","('High', 'NVDA')","('Low', 'NVDA')","('Open', 'NVDA')","('Volume', 'NVDA')"
1999-03-02,0.04178290441632271,0.04226057569316343,0.04106685688246904,0.042021280673335645,55248000
1999-03-03,0.03891780227422714,0.042021287968234976,0.03867942597583205,0.042021287968234976,61392000
1999-03-04,0.03808162733912468,0.041066840208910896,0.03772406139104314,0.0408275452862393,57360000
1999-03-05,0.040230706334114075,0.040349892761309035,0.03844012631379384,0.03844012631379384,78768000
1999-03-08,0.04082754626870155,0.042021264623459356,0.03844010955918595,0.039156156819547844,75888000
1999-03-09,0.0421413779258728,0.04273823892662777,0.04070836778051962,0.04070836778051962,143184000
1999-03-10,0.04142441228032112,0.04273823593538198,0.0408275513213404,0.04273823593538198,235344000
1999-03-11,0.03963383659720421,0.04142441622937065,0.03963383659720421,0.04070836881213204,54288000
1999-03-12,0.03891780227422714,0.039873144993756174,0.03820175461606754,0.039873144993756174,90768000
1999-03-15,0.04058918356895447,0.041066854821826725,0.039633841063209954,0.039873136071030456,108816000
1999-03-16,0.03927627205848694,0.04130522798614158,0.03891779066261527,0.04082755676889627,79152000
1999-03-17,0.039514653384685516,0.040349887270685926,0.03855931090949424,0.03963383979566215,51360000
1999-03-18,0.0399923175573349,0.04058917510046776,0.0386794092501992,0.03963383279404495,46320000
1999-03-19,0.040111515671014786,0.04130523452165386,0.03987313940602521,0.03987313940602521,105312000
1999-03-22,0.03891780227422714,0.04106686401168029,0.03891780227422714,0.04094675880724627,36672000
1999-03-23,0.036530349403619766,0.03915616267153582,0.03581430203624277,0.03915616267153582,163968000
1999-03-24,0.03629107028245926,0.03653036191312138,0.034858971641821314,0.03629107028245926,60864000
1999-03-25,0.036768730729818344,0.03820174087831027,0.036052679913682585,0.03617186972775606,40320000
1999-03-26,0.0399923175573349,0.040111503947256356,0.03724639579056499,0.03724639579056499,88272000
1999-03-29,0.04118603467941284,0.04214137353835916,0.040469983939396485,0.04118603467941284,65952000
1999-03-30,0.03772406280040741,0.041663699220738655,0.037484771284269684,0.04130521791229626,69504000
1999-03-31,0.04034988582134247,0.04082755704178044,0.037127214625859634,0.0389177909227349,153600000
1999-04-01,0.03915616497397423,0.0405891785555927,0.03844011756449262,0.04034988357732865,30432000
1999-04-05,0.037962451577186584,0.03963384160364571,0.0377240753288844,0.03867941784765569,98640000
1999-04-06,0.037008028477430344,0.038440123518200205,0.03629106560972293,0.038320937099673186,69696000
1999-04-07,0.040111515671014786,0.04034989193600437,0.03700803041192231,0.03724640667691189,89280000
1999-04-08,0.04082754626870155,0.042021264623459356,0.03987312284237367,0.04034987517430565,130128000
1999-04-09,0.040111515671014786,0.041066858256664285,0.03987313940602521,0.041066858256664285,48624000
1999-04-12,0.03844011574983597,0.03963383429683809,0.03772406837415707,0.03963383429683809,33312000
1999-04-13,0.036887913942337036,0.039156161109650804,0.036291056407300994,0.039156161109650804,36144000
1999-04-14,0.035814303904771805,0.03760488350567146,0.035814303904771805,0.036768730939010105,48288000
1999-04-15,0.036768730729818344,0.036768730729818344,0.03581430370101015,0.036768730729818344,35856000
1999-04-16,0.037962451577186584,0.038559312668460834,0.036530356561810924,0.036530356561810924,38928000
1999-04-19,0.03629107028245926,0.03844012846764323,0.03581431430054017,0.03844012846764323,31296000
1999-04-20,0.0355750136077404,0.03772407124548801,0.035216528803572095,0.03629106103792055,67680000
1999-04-21,0.03617186099290848,0.03629105077819978,0.03533662397986833,0.035575003550450936,37488000
1999-04-22,0.03461967408657074,0.03629106407183987,0.03426210801519186,0.03629106407183987,227184000
1999-04-23,0.03294919803738594,0.0346196726038257,0.0327099064579234,0.03450048277997928,126048000
1999-04-26,0.03127780929207802,0.03342595151586893,0.03056084312149444,0.0329491956702097,123504000
1999-04-27,0.03461967408657074,0.034858965676282036,0.031516189121218716,0.03199386036883256,226944000
1999-04-28,0.03438129648566246,0.03485896429892766,0.03330676420394064,0.03485896429892766,120096000
1999-04-29,0.03438129648566246,0.0346196727186713,0.03366524902391362,0.034500482894429474,48144000
1999-04-30,0.03485897183418274,0.0362910704827234,0.03450049035219376,0.034739785399651904,99312000
1999-05-03,0.03509734570980072,0.0352165321245526,0.03414291855164233,0.0352165321245526,33840000
1999-05-04,0.03318757936358452,0.03509734560607578,0.03247153186799601,0.03509734560607578,96048000
1999-05-05,0.033903636038303375,0.033903636038303375,0.03151619789811864,0.03342596465766353,144576000
1999-05-06,0.033247169107198715,0.03438129452875203,0.03223223350310319,0.033665247107759096,35616000
1999-05-07,0.0334259532392025,0.033665248229285384,0.03223223457688997,0.03223223457688997,25008000
1999-05-10,0.0334259532392025,0.034142916031275804,0.03318757701182025,0.03318757701182025,19680000
1999-05-11,0.03521652892231941,0.036291061160291106,0.034142915447032636,0.03485896287962724,171744000
1999-05-12,0.03629107028245926,0.03641117547924825,0.03509735134051862,0.03557502266987805,168480000
1999-05-13,0.03629107028245926,0.03724640952570259,0.036171880433110606,0.03629107028245926,69936000
1999-05-14,0.03438129648566246,0.036291062637900134,0.03390362525692246,0.036291062637900134,28464000
1999-05-17,0.03605267032980919,0.03605267032980919,0.033784423569550075,0.03390361335193936,35760000
1999-05-18,0.03772406280040741,0.03820173390115448,0.035336626059148175,0.036411158052947,151536000
1999-05-19,0.03605267032980919,0.04082754341510598,0.0354558129018839,0.03939544899447683,451728000
1999-05-20,0.03318757936358452,0.03629106435297854,0.03187467078680715,0.03629106435297854,178176000
1999-05-21,0.032471541315317154,0.032709917628944984,0.03151619853473972,0.032709917628944984,303504000
1999-05-24,0.032351430505514145,0.03342595954924421,0.03187467454527451,0.03270991196922374,162624000
1999-05-25,0.032590702176094055,0.03294918342037253,0.03223222093181559,0.03247151582059622,130080000
1999-05-26,0.032471541315317154,0.03414292838433517,0.032471541315317154,0.032471541315317154,104736000
1999-05-27,0.03223223239183426,0.03270990357691758,0.03223223239183426,0.03270990357691758,82320000
1999-05-28,0.032590702176094055,0.03270989194706517,0.03223222093181559,0.03270989194706517,88656000
1999-06-01,0.03270990028977394,0.03270990028977394,0.031993852965426485,0.032471524102506796,98544000
1999-06-02,0.0315161794424057,0.032709897813462716,0.0315161794424057,0.032709897813462716,130128000
1999-06-03,0.032351430505514145,0.032590722125294985,0.031993864389203264,0.032351430505514145,41568000
1999-06-04,0.032590702176094055,0.03270989194706517,0.032351410702786694,0.032590702176094055,78912000
1999-06-07,0.03294919803738594,0.03342595391729685,0.0327099064579234,0.032769499662109215,125136000
1999-06-08,0.03378443047404289,0.034381291439421716,0.03294919331064239,0.03306838311739038,153312000
1999-06-09,0.03438129648566246,0.0350973439474113,0.03390362525692246,0.03390362525692246,95184000
1999-06-10,0.03450048342347145,0.03461967324954097,0.03414291736073776,0.034381297012876795,36096000
1999-06-11,0.03378443047404289,0.034619667637443396,0.032590711958759545,0.0345004778306954,61008000
1999-06-14,0.032471541315317154,0.03390363672315025,0.03223224623865627,0.033844040083136316,51648000
1999-06-15,0.032471541315317154,0.032709917628944984,0.03199386992502844,0.032471541315317154,49296000
1999-06-16,0.0334259532392025,0.03438129567413277,0.03247152956697286,0.032949197368963276,64416000
1999-06-17,0.032471541315317154,0.03366526040952241,0.032471541315317154,0.0331875890192337,74928000
1999-06-18,0.03127780929207802,0.03270990410793863,0.03127780929207802,0.03270990410793863,158736000
1999-06-21,0.03294919803738594,0.03294919803738594,0.03136674367183297,0.032232235230768,83472000
1999-06-22,0.032351430505514145,0.03294920358900458,0.031635379510018304,0.03294920358900458,193056000
1999-06-23,0.03294919803738594,0.03294919803738594,0.031635374179766175,0.03199385899854994,210912000
1999-06-24,0.03223223239183426,0.033187574762000904,0.03199385618061178,0.033187574762000904,115200000
1999-06-25,0.03270990028977394,0.03306838162548361,0.031993852965426485,0.031993852965426485,73536000
1999-06-28,0.03318757936358452,0.03378443702929841,0.03247153186799601,0.03378443702929841,109152000
1999-06-29,0.03354606032371521,0.034022812805707646,0.03318757890720522,0.03366525015195078,92688000
1999-06-30,0.036530349403619766,0.036530349403619766,0.03390362078857682,0.03461966815595381,269232000
1999-07-01,0.03461967408657074,0.03653035566155117,0.032709907858874,0.03653035566155117,88992000
1999-07-02,0.03712720796465874,0.03712720796465874,0.03438128971956814,0.03509733704040185,224880000
1999-07-06,0.03724638745188713,0.03748476700931043,0.03676871982108966,0.03748476700931043,198096000
1999-07-07,0.036530349403619766,0.03748477638806303,0.036530349403619766,0.03748477638806303,63120000
1999-07-08,0.03736558556556702,0.03796244310821439,0.035575009522150654,0.03676872802291965,186048000
1999-07-09,0.040529582649469376,0.04082755204521681,0.03724639647426106,0.03724639647426106,211728000
1999-07-12,0.042379748076200485,0.04417032384709356,0.04130521612879835,0.04297660552800693,401040000
1999-07-13,0.04249894991517067,0.04309581099967554,0.040589183662069234,0.042857431338601946,138864000
1999-07-14,0.04082754626870155,0.043454277906647076,0.040589170102735564,0.04249893571785526,137952000
1999-07-15,0.04106685146689415,0.042498946345748016,0.04106685146689415,0.04118604128742037,137040000
1999-07-16,0.0419020801782608,0.042260561498448763,0.041066843088707214,0.041782890382050894,103872000
1999-07-19,0.04082754626870155,0.042141369761169355,0.040589170102735564,0.042021264623459356,43632000
1999-07-20,0.040111515671014786,0.04082756322882911,0.03867942055538613,0.04082756322882911,178752000
1999-07-21,0.03891780227422714,0.03963384993238674,0.037724083256303026,0.03963384993238674,112080000
1999-07-22,0.03712720796465874,0.038679407754179315,0.03676872663070819,0.038679407754179315,213264000
1999-07-23,0.03712720796465874,0.038201736619443,0.037008018163872974,0.037008018163872974,80256000
1999-07-26,0.03724638745188713,0.03808162441881955,0.03724638745188713,0.03808162441881955,60528000
1999-07-27,0.03736558556556702,0.03748477537086579,0.03676872802291965,0.037246395760268246,98592000
1999-07-28,0.037962451577186584,0.03844012283657223,0.03712721765308517,0.03724640406949875,244224000
1999-07-29,0.038320932537317276,0.038440118941654375,0.03700802407138471,0.0372464002955336,388800000
1999-07-30,0.03844011574983597,0.03939545809248242,0.0382017395454803,0.038320929355395335,452304000
1999-08-02,0.03879859298467636,0.03891777935594841,0.03820173211946164,0.038440108277479464,313344000
1999-08-03,0.0378432534635067,0.038798595686983815,0.03748477214681544,0.038798595686983815,255216000
1999-08-04,0.0378432534635067,0.038201734780197956,0.037724063668459394,0.038081629638127334,89952000
1999-08-05,0.03844011574983597,0.03844011574983597,0.03724639720283385,0.0378432581840721,240576000
1999-08-06,0.03844011574983597,0.038559305559751,0.0382017395454803,0.038320929355395335,183984000
1999-08-09,0.03844011574983597,0.03891778692115919,0.0382017395454803,0.038559305559751,31056000
1999-08-10,0.03915616497397423,0.04082755477120148,0.03844011756449262,0.03867941254275666,212064000
1999-08-11,0.04178290441632271,0.04226057569316343,0.03939546679493393,0.03987313807177465,197712000
1999-08-12,0.0438118577003479,0.04488638660375219,0.04178290165370699,0.04202127789495889,239616000
1999-08-13,0.04333508759737015,0.044289514427750996,0.04297660629798382,0.04345427738666381,84672000
1999-08-16,0.041663724929094315,0.043692681613866906,0.040230714158096134,0.043692681613866906,223440000
1999-08-17,0.04178290441632271,0.04249895195017637,0.04070837544187236,0.04178290441632271,193536000
1999-08-18,0.04273824393749237,0.04321499641769006,0.04046999289781729,0.041305230208650345,279888000
1999-08-19,0.051810313016176224,0.05419866537813768,0.044170330816126153,0.04572253067307688,1966992000
1999-08-20,0.051333554089069366,0.052287977579477035,0.04942287299867688,0.051930415014258303,353088000
1999-08-23,0.0482291579246521,0.050616594960829736,0.04655776824680983,0.050616594960829736,507984000
1999-08-24,0.04799077659845352,0.04846844429169584,0.045125668708647405,0.04751310548973726,398064000
1999-08-25,0.047751493752002716,0.04858764638682921,0.04584172759613733,0.04810997515718185,350352000
1999-08-26,0.04703543335199356,0.048468443231317444,0.046319386085830375,0.047751480618156754,275376000
1999-08-27,0.04966216906905174,0.051571934987031075,0.04775148780393716,0.0479907827703156,552384000
1999-08-30,0.04948247969150543,0.05145275792658293,0.047393930387961206,0.050497415412986184,158640000
1999-08-31,0.05372099578380585,0.05395937198718602,0.0487068300648234,0.04966216898808598,786864000
1999-09-01,0.051213450729846954,0.05372099283290253,0.05037821359355075,0.05372099283290253,565344000
1999-09-02,0.05061660706996918,0.05085589867291275,0.048468461065582356,0.04954207468637105,341088000
1999-09-03,0.05097508430480957,0.052287989420273503,0.05061660289588587,0.05157194194968492,258864000
1999-09-07,0.050736699253320694,0.051810312599033084,0.05049740429621305,0.051810312599033084,124416000
1999-09-08,0.05061660706996918,0.051213464764064215,0.05061660706996918,0.05085589867291275,170064000
1999-09-09,0.04990055412054062,0.05145275419410427,0.04894521167624619,0.05109427279455383,209472000
1999-09-10,0.05061660706996918,0.051333569946940716,0.050378227398884784,0.05073671225284568,167424000
1999-09-13,0.04894522204995155,0.05085590392802552,0.048468466073993084,0.05085590392802552,174432000
1999-09-14,0.047513123601675034,0.048945218711245055,0.047274743922218684,0.048945218711245055,250368000
1999-09-15,0.04787160083651543,0.04846845849900472,0.046557776919545386,0.046916258339048285,212736000
1999-09-16,0.046676963567733765,0.047751492405727326,0.0460801025304457,0.04727473653677058,158112000
1999-09-17,0.046557772904634476,0.04679706788974604,0.04488638305957972,0.0463789898839433,171648000
1999-09-20,0.044886376708745956,0.04631939012861809,0.044886376708745956,0.04572252918657217,229104000
1999-09-21,0.04058918356895447,0.04417033982134328,0.03999232590129382,0.04393196357629152,737328000
1999-09-22,0.04154452681541443,0.0417829030647163,0.0382017467484775,0.0405891842926367,375984000
1999-09-23,0.03808162733912468,0.04178288745204204,0.03772406139104314,0.04166369766419027,379584000
1999-09-24,0.03461967408657074,0.03915616937928935,0.03199386036883256,0.038201745646820294,684912000
1999-09-27,0.036768730729818344,0.037484778130479596,0.03461966976519065,0.036887917128417304,432000000
1999-09-28,0.040111515671014786,0.040589186963839535,0.036768738799562405,0.03682833201194098,413184000
1999-09-29,0.036887913942337036,0.04249894037420626,0.036291056407300994,0.04094674054570735,594048000
1999-09-30,0.036768730729818344,0.03939545946696033,0.03629105954182953,0.03820174087831027,342528000
1999-10-01,0.036530349403619766,0.03748477638806303,0.03461966815595381,0.03617186804636782,347760000
1999-10-04,0.03724638745188713,0.037843248276869745,0.03676871982108966,0.037724058498158096,177600000
1999-10-05,0.04082754626870155,0.04106684119713147,0.037246391204428145,0.037246391204428145,478080000
1999-10-06,0.04572252556681633,0.047751481005554694,0.040589170760873705,0.04094673672335741,1508736000
1999-10-07,0.04273824393749237,0.04763230525377845,0.04249894893464388,0.04763230525377845,487296000
1999-10-08,0.044886376708745956,0.04620020032652955,0.041066845114190065,0.0427382347227651,398928000
1999-10-11,0.043692655861377716,0.04536404537895763,0.04249893745774943,0.04524485558335811,544464000
1999-10-12,0.04309580475091934,0.044409628491786445,0.04297661493766469,0.043931957307079196,322992000
1999-10-13,0.0419020801782608,0.04261812747160448,0.041066843088707214,0.04261812747160448,280368000
1999-10-14,0.04106685146689415,0.042021275131898836,0.04058918025304497,0.042021275131898836,192336000
1999-10-15,0.04082754626870155,0.04106684119713147,0.038917780653581854,0.039036970444301766,210720000
1999-10-18,0.03867940604686737,0.04094673771007408,0.038440111108790954,0.04094673771007408,215184000
1999-10-19,0.03712720796465874,0.03987312620974934,0.036411160643825026,0.03987312620974934,308928000
1999-10-20,0.03844011574983597,0.03891778692115919,0.037127210808393214,0.03772406837415707,348720000
1999-10-21,0.040230706334114075,0.040230706334114075,0.0372464074387388,0.038320939886598876,382128000
1999-10-22,0.04118603467941284,0.04237975314116529,0.04011150260358931,0.04011150260358931,286752000
1999-10-25,0.03915616497397423,0.041544520943338346,0.03915616497397423,0.04094674458674315,213840000
1999-10-26,0.04297661408782005,0.04440962761360456,0.040589176974132,0.04082755318045302,481248000
1999-10-27,0.04106685146689415,0.043454288773446384,0.04034988526477353,0.04321499378517495,214128000
1999-10-28,0.03915616497397423,0.042021273374555905,0.03891778875836545,0.041305225965074306,222768000
1999-10-29,0.04226056486368179,0.04297661221404473,0.039395456699650624,0.039633832895578466,330528000
1999-11-01,0.044886376708745956,0.046557766317320996,0.041544516254147436,0.041544516254147436,782544000
1999-11-02,0.047751493752002716,0.047990788748188434,0.04536405636648997,0.045722537771669104,837504000
1999-11-03,0.052407167851924896,0.05372099144447861,0.04930368364562674,0.049662164976611516,2011680000
1999-11-04,0.05574994906783104,0.057182959097736866,0.05300494609094267,0.05300494609094267,1260336000
1999-11-05,0.05395936220884323,0.057779808693379474,0.05133354939707019,0.05730214102604678,616368000
1999-11-08,0.05551156774163246,0.05706376743221379,0.05061658908351158,0.05228797515180744,470016000
1999-11-09,0.05467544123530388,0.05563078395626866,0.052527298257596715,0.055392407657515325,272352000
1999-11-10,0.054198671132326126,0.054914718560287776,0.053124142316781496,0.054855125358716214,144048000
1999-11-11,0.05801819637417793,0.06088330109335641,0.05300494621046318,0.05419866470302098,562704000
1999-11-12,0.06112260743975639,0.06112260743975639,0.057063783471648415,0.06052575320546361,501504000
1999-11-15,0.05992888659238815,0.06339085259024181,0.05897354420372301,0.06153976101300245,362208000
1999-11-16,0.06565909087657928,0.06685280583794302,0.06112259012412997,0.061360969709979035,723792000
1999-11-17,0.06816571205854416,0.07162767729713956,0.06589746174717888,0.06685280392632387,786384000
1999-11-18,0.06840410828590393,0.07019560688507186,0.06780725403289625,0.06959783045381919,235968000
1999-11-19,0.0818943902850151,0.08475950160303079,0.07640255406957762,0.07664184900624517,2165184000
1999-11-22,0.08177518844604492,0.0840434315986382,0.07688020723071955,0.08398383842022979,540192000
1999-11-23,0.0759257972240448,0.07676103083893332,0.07258301840866088,0.07341825202354942,553248000
1999-11-24,0.07353746145963669,0.07640256640945112,0.0679273464748272,0.0755673326101909,406848000
1999-11-26,0.07306069880723953,0.07353745804137207,0.0706723463937885,0.07282140384304638,71760000
1999-11-29,0.07043398171663284,0.07377675466842702,0.06876259182526101,0.07282141222686968,298608000
1999-11-30,0.06613584607839584,0.0718660620401006,0.06613584607839584,0.07067234019614811,314688000
1999-12-01,0.06947863847017288,0.07043398090066268,0.06613585872615496,0.06613585872615496,223536000
1999-12-02,0.07461199164390564,0.07556733403793317,0.06971792396729064,0.06971792396729064,309888000
1999-12-03,0.07282143831253052,0.07664189410006847,0.07186610235970793,0.07532806978935744,342768000
1999-12-06,0.07485130429267883,0.07520886357963455,0.07306072082998728,0.07306072082998728,178608000
1999-12-07,0.07234372198581696,0.07556731436205673,0.06947861772787318,0.07544812116129174,186384000
1999-12-08,0.075567327439785,0.07628337479145345,0.07186606676583654,0.07210535489383152,201696000
1999-12-09,0.0732991099357605,0.07735793844593143,0.07067237677600462,0.07544816830890347,214944000
1999-12-10,0.07246290892362595,0.07497045409177194,0.07115000765860224,0.07461197280161341,98304000
1999-12-13,0.07222454249858856,0.07413430479324201,0.07067233934746134,0.07162768158377988,183840000
1999-12-14,0.07103081792593002,0.07413430193035167,0.07031477065759797,0.07234372608602141,273888000
1999-12-15,0.06876259297132492,0.07091165070381895,0.06709120305209608,0.07055316929932078,205968000
1999-12-16,0.06828491389751434,0.07019559868852952,0.06804654109544339,0.06912106989198646,132576000
1999-12-17,0.07186608016490936,0.07294060906630599,0.06983712412205938,0.07019560553828406,262080000
1999-12-20,0.07783560454845428,0.07923836092815786,0.0694786594909626,0.0719861993157691,402432000
1999-12-21,0.08117836713790894,0.08129755355269733,0.07497048179158207,0.07783558713057188,388368000
1999-12-22,0.08308814465999603,0.08404348042513952,0.07831326920523685,0.08141675449825919,251184000
1999-12-23,0.08857996016740799,0.08881833295801007,0.08284974359538663,0.0832073096122386,280224000
1999-12-27,0.08523719012737274,0.09060892592910323,0.08428184767224149,0.09048973268967965,202416000
1999-12-28,0.08499789983034134,0.08834067984534699,0.08475952700021772,0.0852371948387108,179184000
1999-12-29,0.0878629982471466,0.0888183337745233,0.08475951372652887,0.08481910692472724,132144000
1999-12-30,0.08857996016740799,0.08917682115295499,0.08643089584677092,0.08786299743941584,139776000
1999-12-31,0.08965356647968292,0.08977366821263628,0.08810227861433703,0.08840025140998935,127344000
2000-01-03,0.08941520005464554,0.09096740349582105,0.08428184411733158,0.09025135606603471,300912000
2000-01-04,0.08702778071165085,0.08810230975133226,0.08261047129397016,0.0878630215479284,300480000
2000-01-05,0.0841626301407814,0.08595320580222769,0.08296890847918582,0.08452111141183337,188352000
2000-01-06,0.07867080718278885,0.08416264358676731,0.07544812978514003,0.08416264358676731,120480000
2000-01-07,0.0799846351146698,0.08081986885311983,0.07711952354250416,0.07831324545971842,71184000
2000-01-10,0.08261046558618546,0.08595324573322284,0.07879093292912027,0.08022302798481794,239856000
2000-01-11,0.07926767319440842,0.08308812743959765,0.07926767319440842,0.08213278504150269,148128000
2000-01-12,0.07723873853683472,0.07938780355635135,0.07616420944255192,0.07926769494389783,123552000
2000-01-13,0.08046141266822815,0.08117837558807735,0.07616420505512753,0.07711954766031733,132192000
2000-01-14,0.08392333984375,0.08726611862145121,0.08141671684942633,0.08165601176922259,604560000
2000-01-18,0.08750542253255844,0.08786298851308393,0.08117834561778166,0.0849978771026763,261648000
2000-01-19,0.08666924387216568,0.08786296540807631,0.0859531967523599,0.08786296540807631,164688000
2000-01-20,0.08643090724945068,0.09216112457744967,0.08571485977413575,0.08738624972503042,179568000
2000-01-21,0.08547557145357132,0.08655010033827479,0.08332650685321467,0.08619161892761922,544272000
2000-01-24,0.08165603131055832,0.08822148188830692,0.08117835670360922,0.08822148188830692,256944000
2000-01-25,0.08093908429145813,0.08284976959003405,0.07831327356575192,0.08201361337344264,237120000
2000-01-26,0.0775962844491005,0.08308812858535392,0.07616418959487517,0.08093906412586342,232464000
2000-01-27,0.07353746145963669,0.07819314258468894,0.07067234967887324,0.07819314258468894,458208000
2000-01-28,0.07138931751251221,0.07306070740822168,0.06852421235858636,0.0725830396016781,194448000
2000-01-31,0.07079245895147324,0.07329908255201217,0.06685281835740695,0.07174687915871426,182400000
2000-02-01,0.07246290892362595,0.07306068513319117,0.06828489654725328,0.07091162808615112,92976000
2000-02-02,0.07449277490377426,0.07592579145806065,0.07246290435545225,0.07282138562301156,149040000
2000-02-03,0.0756865069270134,0.07843242503990015,0.07520883239980088,0.07688022190963718,108240000
2000-02-04,0.0774770975112915,0.07807395853128235,0.07592581626477252,0.07807395853128235,123696000
2000-02-07,0.07270223647356033,0.07783559330667628,0.07258305004931473,0.07783559330667628,217488000
2000-02-08,0.07616418600082397,0.07879091812652346,0.07258303368704558,0.0744927962413124,468816000
2000-02-09,0.07807394862174988,0.08034219918068736,0.07795476223469851,0.07902929090516739,589056000
2000-02-10,0.09407086670398712,0.09550387658331101,0.08284973032585925,0.08284973032585925,970080000
2000-02-11,0.09550390392541885,0.09884668380782369,0.0885799713399413,0.0987265752192805,423792000
2000-02-14,0.11078386753797531,0.11078386753797531,0.09478693825640887,0.09574228069771802,650112000
2000-02-15,0.10648667067289352,0.11114235938496006,0.10195017520973147,0.1110231729670057,450480000
2000-02-16,0.11138070374727249,0.11508197116028605,0.10648664345042505,0.10768036534323977,1019568000
2000-02-17,0.1153203547000885,0.11603731744799171,0.10959013796893095,0.11126152774573891,535776000
2000-02-18,0.12869153916835785,0.13036292297468932,0.11281378920345622,0.11364902343280157,960864000
2000-02-22,0.1251094490289688,0.12630317158160112,0.12033457248034383,0.12463270321551136,542496000
2000-02-23,0.1258263736963272,0.1271392823015438,0.12212511902922968,0.12367731581571964,511392000
2000-02-24,0.12463263422250748,0.12737763716831138,0.11937917041150556,0.1265424034476276,244320000
2000-02-25,0.11687255650758743,0.12475183797369872,0.11173920737845756,0.12475183797369872,278736000
2000-02-28,0.1160372793674469,0.11746937369893658,0.11412660207328408,0.11627565208644094,517872000
2000-02-29,0.12224435061216354,0.12367736151113057,0.1153204150823099,0.1153204150823099,306048000
2000-03-01,0.11866310983896255,0.12224426145298438,0.11675334082691541,0.12224426145298438,383568000
2000-03-02,0.11066465824842453,0.11961846061629774,0.11030709908003956,0.11961846061629774,191040000
2000-03-03,0.11245526373386383,0.11364897905559936,0.1098294466016292,0.11078387374921753,273696000
2000-03-06,0.11173921078443527,0.12176755020232159,0.11078386833624228,0.11317222104125,432096000
2000-03-07,0.15913310647010803,0.16665389878054576,0.1370474887573464,0.14325537276899603,1952208000
2000-03-08,0.16044606268405914,0.16187907314705813,0.1475535315920189,0.15904331333188515,668736000
2000-03-09,0.19157440960407257,0.20628776990189832,0.1618790550780668,0.16235581438578045,952944000
2000-03-10,0.22538818418979645,0.27696011971128737,0.20007988425194348,0.2015128945515707,2161200000
2000-03-13,0.28507861495018005,0.2865107094577886,0.20246726563355577,0.20437794999364123,2415168000
2000-03-14,0.2103465497493744,0.28352642970325864,0.2062877232750886,0.28352642970325864,1567776000
2000-03-15,0.2017512321472168,0.23123846774203471,0.19482730119103195,0.22541839067352648,995616000
2000-03-16,0.1798747479915619,0.21536084733460734,0.1769207027608567,0.2081976104126334,750384000
2000-03-17,0.1907685250043869,0.2043780177343101,0.17569667618418314,0.17572693729219024,557616000
2000-03-20,0.19064931571483612,0.20461636600983762,0.18456061757159034,0.19828929506787676,365280000
2000-03-21,0.18121781945228577,0.19267823815169438,0.16617623508418564,0.19100685536640608,536640000
